"duration","end_of_fade_in","key_confidence","loudness","mode","mode_confidence","start_of_fade_out","tempo","time_signature_confidence","artist_familiarity","artist_hotttnesss","year","newdata$key1","newdata$key2","newdata$key3","newdata$key4","newdata$key5","newdata$key6","newdata$key7","newdata$key8","newdata$key9","newdata$key10","newdata$key11","newdata$time_signature3","newdata$time_signature4","newdata$time_signature5","newdata$time_signature7"
247.95383,0.218,0.417,-17.664,0,0.577,230.963,119.389,1,0.75556639773351,0.464186401696097,1978,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
263.57506,4.743,0.438,-8.511,1,0.37,252.401,128.006,0,0.497083115685684,0.390051795133006,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
170.70975,0.554,0.891,-5.059,1,0.73,162.186,139.562,0.085,0.610349426438144,0.349483388895539,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
224.86159,0,0.573,-6.769,0,0.382,209.34,106.01,0.942,0.49312595674121,0.353242066494924,2007,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
204.25098,2.009,0.779,-6.62,0,0.647,197.283,141.008,0,0.652801354921047,0.443098946531987,2001,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
197.53751,0,0,-4.347,1,0.106,188.5,80.375,0.93,0.829135422074878,0.528709934432101,1996,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
128.67873,0,0.063,-9.663,1,0.453,123.751,135.066,0.791,0.764287182498432,0.576294651139891,1980,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
141.08689,0.16,0.805,-11.714,1,0.524,133.846,155.26,0.813,0.707839968441591,0.532445870959407,1979,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
165.69424,3.402,0.341,-10.062,1,0.367,158.18,205.16,0,0.56666165795586,0.418356680774079,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
235.98975,0.125,0.647,-8.298,1,0.547,230.023,85.976,0.973,0.917863905847619,0.908202619208482,2005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
407.06567,0,0.895,-12.957,1,0.778,391.216,144.012,0.708,0.547801656047065,0.36947051062022,2000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
86.56934,0,0.267,-23.476,0,0.348,80.225,90.336,0,0.698770477795872,0.399451724005029,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189.962,0.197,0.58,-9.644,1,0.567,187.548,125.593,0.432,0.877213745924652,1.08250255672612,2008,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
126.4322,0.2,0.491,-6.293,1,0.357,126.432,138.156,0,0.484333757966079,0.335935512251548,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.30404,0.497,0.045,-5.981,1,0.388,237.981,125.05,0.413,0.528835697897188,0.343133497395238,1998,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
242.15465,0,0.313,-8.702,0,0.393,242.155,72.884,0.068,0.830592506470163,0.639798164280812,2004,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
260.51873,0.218,0.562,-6.857,1,0.64,249.255,45.508,0.439,0.679395051421887,0.390963611731585,2008,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
244.32281,0.258,0.508,-5.587,1,0.522,236.193,67.606,0.877,0.682067847693051,0.437711291210147,2005,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
411.68934,2.397,0.415,-7.172,1,0.34,407.696,156.066,0.073,0.612244816809357,0.31685325951533,2005,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
404.45342,0,0.273,-10.899,0,0.444,391.755,131.509,0.712,0.652367864188086,0.437964733141792,2004,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
169.22077,0.398,0.066,-12.114,1,0.403,166.801,160.979,0.733,0.470012402566296,0.362782940753549,1993,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
266.05669,0.29,0.368,-10.095,1,0.431,248.529,156.298,0,0.502245022795555,0.215958703137257,1971,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
355.34322,0,0.919,-9.64,0,0.884,345.205,153.968,0.706,0.481180211778088,0.379495650568738,1999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
273.08363,0.154,0.384,-9.784,1,0.533,262.542,109.804,0.319,0.580367094836687,0.359662997254436,2008,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
262.89587,0.078,0.507,-7.628,1,0.429,259.297,145.997,0,0.780461748777041,0.574274730516856,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
179.51302,0,0.521,-5.475,1,0.517,179.513,134.112,0.628,0.510993041906313,0.379222861086168,2010,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
263.73179,0.943,0.621,-10.235,1,0.588,251.861,86.684,1,0.440258822164691,0.393359337620756,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
320.44363,0,0.85,-11.415,1,0.536,294.702,88.072,0.481,0.590360325394512,0.37178673345688,1992,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
231.23546,0.229,0.213,-4.818,0,0.186,225.448,111.541,0.731,0.833967972052508,0.576903815588339,1985,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95.50322,0,0.241,-28.506,1,0.432,95.503,88.662,0.875,0.611381594879044,0.445321878274622,1997,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
134.97424,7.843,0.452,-6.223,0,0.364,119.269,136.984,0.876,0.374024633035128,0.187213290249205,2009,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
302.62812,0.322,0.061,-16.252,0,0.307,290.783,68.326,0.729,0.64117281762074,0.436769069709069,1955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
145.13587,0.345,0.722,-12.653,1,0.749,141.038,91.318,0.785,0.624252499330859,0.462190104590779,1990,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
378.95791,0.856,0.138,-5.856,0,0.267,351.881,196.141,0.617,0.697174183427438,0.527548582287877,2009,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
141.42649,0.892,0.781,-9.379,1,0.595,135.308,119.712,0.123,0.552021062189785,0.363930187855926,1963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
255.84281,0.167,0.278,-7.532,1,0.402,255.843,121.871,0.915,0.55205380333855,0.341376267629895,2003,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
267.75465,0.682,0,-5.136,0,0.095,250.346,102.008,0.506,0.208373973143951,0,2008,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
149.36771,0.102,0,-7.798,1,0.1,140.173,185.76,0.832,0.0634807964010606,0,1999,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
366.39302,0,0.444,-6.788,0,0.483,362.162,177.662,0.674,0.796420043773249,0.574497025957514,1994,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
281.73016,1.047,0.345,-4.843,1,0.174,270.269,131.319,0.797,0.866520319810241,0.766545450757296,1987,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
121.73016,0.165,0.712,-12.744,1,0.705,116.878,151.73,0.878,0.624252499330859,0.462190104590779,1994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
220.42077,0,0.607,-2.588,1,0.59,215.017,150.23,0.347,0.58751549496909,0.313538459289097,2005,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
144.19546,0.212,0.775,-12.031,1,0.768,139.163,90.099,0.868,0.641197514984205,0.448653471129825,2005,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91.74159,0.243,0,-12.671,1,0,81.786,177.465,0.875,0.599133769097404,0.39299462258801,2000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
420.15302,0.996,0.572,-9.801,1,0.611,411.109,125.008,0.989,0.632718260552151,0.436599339454505,2007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65.51465,2.27,0.071,-22.71,1,0.391,60.929,100.088,0.695,0.506734504683713,0.397249735019403,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
366.28853,0.113,0.572,-13.018,0,0.585,347.469,131.948,0.04,0.643182772912233,0.500691340913453,1999,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
326.60853,0,0.692,-4.136,0,0.578,296.536,120.022,0.786,0.700208517977678,0.455825978803044,2006,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
180.00934,0.612,0.057,-10.702,1,0.481,173.25,146.24,0,0.722105298120172,0.480724780920921,1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
213.13261,0,0,-5.382,1,0,203.372,91.922,0.357,0.767768809032461,0.536219992815098,1997,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
215.82322,0,0.375,-4.176,0,0.459,203.9,164.002,0,0.820072417706431,0.710879070991258,2005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
223.60771,0.229,0.791,-6.804,1,0.515,214.013,98.501,0.786,0.603550951818482,0.303618163119255,1999,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
252.65587,3.553,0.561,-7.825,0,0.536,249.678,151.699,0.831,0.689793071148974,0.377849172962772,2005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
237.66159,0,0.755,-4.651,1,0.504,235.096,151.284,0.162,0.708735400037839,0.542289933434395,2002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
237.84444,3.117,0.651,-3.492,1,0.272,233.674,110.107,0.853,0.718381342383309,0.455825978803044,2008,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
204.85179,0.16,0.579,-11.112,1,0.629,191.083,89.676,1,0.693258487631234,0.484124713373839,2007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
267.65016,8.11,0.781,-10.097,1,0.612,263.784,150.404,0,0.489629327172366,0.332970152205855,1992,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
184.31955,3.326,0.411,-20.282,0,0.46,175.961,118.971,0.266,0.541033426688427,0.423808443536977,1996,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
215.90159,0.31,0,-4.475,1,0,212.759,102.828,1,0.729212274096546,0.481339308574232,2002,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
184.76363,0.311,0.636,-11.242,0,0.482,181.685,126.31,0.326,0.633408899495587,0.394289662120325,1956,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
341.68118,0.467,0.803,-7.422,1,0.623,330.252,112.063,0.167,0.50611429862632,0.376297569976946,1997,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
286.82404,0,0.548,-6.615,1,0.458,283.074,134.741,0,0.60963669793136,0.382593000875661,1960,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
167.13098,4.673,0.698,-11.053,1,0.605,153.617,91.256,0,0.559991415075843,0.362902985648839,1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
137.19465,0.171,0.209,-11.382,1,0.341,129.509,125.767,0,0.53060579793986,0.350327605227446,1968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
285.1522,0.305,0.187,-7.613,0,0.308,285.152,182.198,0.683,0.439907658143308,0.311559175647282,2004,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
285.3873,0,0.01,-10.181,0,0.25,277.809,169.866,0.306,0.651039380171071,0.434976031789515,1990,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
227.99628,0.138,0.043,-3.229,1,0.262,211.18,147.975,0.866,0.607615490570162,0.340915136302932,2006,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
256.49587,0.235,0.847,-9.339,1,0.744,243.345,111.039,0.63,0.564710159052268,0.415937640828159,2003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120.86812,0.061,0.591,-10.33,1,0.536,120.868,187.323,0,0.432323768295638,0.297809313014762,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
276.94975,0.421,0.512,-9.716,0,0.669,266.217,102.739,1,0.512687131326521,0.370628891638349,1992,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
322.66404,0.189,0.399,-7.737,0,0.264,315.466,156.948,1,0.621616921718416,0.448459767904649,2007,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
215.562,0,0.567,-6.433,1,0.483,210.112,111.953,1,0.444926412883422,0.344814468703985,2003,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
254.51057,2.81,0.347,-3.858,0,0.567,250.973,104.99,0.792,0.822843254772175,0.531436736542564,2005,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
250.85342,0.119,0.215,-8.19,1,0.426,243.438,135.038,0.048,0.811953040098268,0.578993548663567,2001,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
236.09424,0,0.568,-11.326,0,0.657,233.111,119.035,0.655,0.617421406639704,0.449253876947711,1985,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
254.9024,6.142,0.671,-6.41,1,0.472,240.35,93.99,0.499,0.450743177521686,0.331214989792056,2005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
282.09587,0,0.765,-25.038,1,0.707,267.825,128.251,0,0.444921249917761,0.318458623333345,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
541.51791,0,0.072,-8.71,1,0.301,536.967,149.864,0.059,0.522490450509516,0.350285512219222,2001,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
293.53751,5.59,0.157,-12.359,1,0.493,280.892,146.454,0.96,0.73700127689202,0.504964405986607,1996,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
168.33261,0,0.002,-7.661,0,0.084,158.848,116.009,0.586,0.423385846796091,0.367007961493338,2004,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
142.15791,0.49,1,-5.063,1,0.901,136.243,133.072,0,0.626803106327378,0.405234690787408,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
229.8771,0.115,0.17,-9.406,1,0.267,227.056,125.676,0.013,0.623154283971287,0.429353514999352,1986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179.09506,2.026,0.384,-5.15,1,0.345,179.095,105.498,0.542,0.591846287472518,0.372462979783255,1994,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
192.44363,0.183,0.577,-4.43,0,0.654,183.844,147.904,0.374,0.748536142225553,0.70259475461609,2009,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
184.94649,0.769,0.378,-10.133,1,0.519,182.944,108.977,0.025,0.737037558041999,0.53924541834925,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257.35791,0.334,0,-9.584,1,0,257.358,95.56,0,0.701180873607551,0.466628888901685,1997,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
312.08444,0.612,0.541,-8.775,0,0.485,304.007,119.562,0.316,0.769944259081756,0.536173552416409,2004,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
96.65261,13.88,0.055,-8.958,1,0.368,96.653,120.502,1,0.642030476820104,0.445222197689457,2008,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
234.50077,0.133,0.406,-5.811,1,0.536,224.067,111.319,0.985,0.789098031505672,0.537002043152106,1984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
185.23383,0,0.534,-3.684,0,0.534,185.234,86.813,0,0.745625187742185,0.513065654504501,2004,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
297.92608,0.218,1,-13.339,1,0.844,291.666,157.956,0.767,0.547938241204009,0.374791219264184,1986,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
70.89587,0.109,0.272,-9.876,1,0.483,70.896,42.525,0,0.639860428478838,0.453881500055213,2005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149.89016,0.141,0.639,-6.894,1,0.687,143.366,154.695,0.297,0.705205403328604,0.653512932946543,2008,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
260.91057,0,0.582,-4.598,1,0.481,252.401,141.769,0.023,0.792255589731717,0.566971566218583,2004,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
269.81832,3.738,0.627,-5.93,1,0.568,261.544,164.925,0,0.736677413340632,0.526182556346848,1992,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
344.68526,5.55,0.525,-6.164,0,0.32,327.558,134.832,0.471,0.537131259311186,0.473133096897533,2008,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
213.89016,0.938,0.744,-7.345,0,0.562,208.434,120.188,0.02,0.612657823642785,0.457611173992295,2010,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
183.90159,0.109,0.611,-3.737,1,0.517,175.572,99.487,1,0.806364124765255,0.512455642576948,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
277.02812,0,0.517,-6.425,1,0.428,264.069,119.813,1,0.749860753245934,0.516535179673245,2006,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
210.54649,0.193,0.626,-22.788,1,0.358,199.338,41.133,0,0.470828036274668,0.35047663083931,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172.77342,0.362,0.863,-10.853,1,0.594,165.994,159.081,0,0.39981127878458,0.293359843278725,1979,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
203.91138,1.465,0.642,-6.267,1,0.459,201.288,183.907,0.611,0.630382334146781,0.465983423004843,1982,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
299.57179,0.179,0.788,-10.915,1,0.62,287.33,155.999,0.168,0.700635527795699,0.511546183774825,1981,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
330.57914,0.067,0.645,-7.111,0,0.558,311.728,136.044,0.583,0.5539145531919,0.364818870240016,2009,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
811.2322,2.026,0.041,-17.88,1,0.386,795.266,71.416,0.948,0.553637086196396,0.360200447869405,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
245.13261,0,0.871,-6.776,1,0.704,245.133,100.034,1,0.610632338122421,0.39872945621003,2005,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
286.77179,0,0.322,-4.04,0,0.324,286.772,147.979,0,0.856448923651638,0.854637828218057,2008,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
156.62975,3.39,0.297,-13.056,1,0.44,150.332,96.695,1,0.603383145271636,0.422127199292603,1991,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
287.65995,0.136,0.699,-12.219,1,0.703,266.919,133.349,0.654,0.623154283971287,0.429353514999352,1991,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
157.46567,0.323,0.899,-5.074,1,0.48,146.628,125.295,0.355,0.58223834366451,0.449052575153747,1966,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
381.54404,0.409,0.816,-10.211,0,0.754,365.732,134.819,0.48,0.619747146659356,0.407386829645937,1999,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
153.49506,0,0.286,-16.016,1,0.308,150.134,118.06,0.407,0.668020248723305,0.516963730738341,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142.73261,0.369,0.485,-9.865,1,0.4,135.459,124.877,1,0.474829406893267,0.296955681799776,1995,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
247.17016,0,0.822,-8.476,1,0.807,235.253,165.886,1,0.724813067812255,0.477178833836887,2006,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
179.01669,0,0.398,-4.852,1,0.506,176.39,120.617,0.737,0.747061426955461,0.327526078019093,2008,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
169.97832,0,0.533,-12.738,0,0.547,169.978,185.325,0.59,0.545364352992816,0.404575226399765,2003,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
222.01424,0.136,1,-5.278,1,0.875,202.182,99.124,0.104,0.769967819263378,0.480812448609679,2008,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
156.55138,10.083,0.783,-8.038,1,0.516,150.245,127.792,0,0.616884544036563,0.343844499414451,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
230.55628,0.223,0.852,-4.883,1,0.576,224.386,87.992,0.152,0.889460725348195,0.612067268297802,2007,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
309.60281,0,0.795,-7.254,0,0.615,296.159,181.371,0.159,0.487077751134675,0.315690276815553,2004,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
275.04281,0,0.094,-3.574,0,0.182,264.545,103.652,0.996,0.845601886640232,1.00594196595474,2000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
230.24281,0,0.446,-6.171,0,0.469,220.979,159.248,0.339,0.729212274096546,0.481339308574232,2006,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
197.82485,0.369,0.251,-11.292,0,0.323,197.825,142.88,0.372,0.537160562971842,0.38284306220911,1975,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
214.5171,0,0.473,-13.379,1,0.605,209.966,130.275,0.188,0.502453176521476,0.39158532902621,2000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
234.60526,0,0.474,-5.172,1,0.293,227.95,167.59,0.353,0.689494764992843,0.355905629781403,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
256.78322,3.611,0.054,-13.139,1,0.266,251.501,85.988,0.189,0.71037481269074,0.505883168683697,1993,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
273.97179,0.608,0.681,-16.865,1,0.509,268.637,192.819,0.283,0.489537502464646,0.343389814614625,1993,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
212.16608,2.241,0.5,-6.295,1,0.48,199.872,113.812,1,0.889460725656191,0.6194314223109,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
159.39873,0,0.722,-18.909,1,0.602,146.53,195.223,0,0.523653408493591,0.348434196904398,1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
173.97506,0.131,0.503,-9.329,1,0.59,165.727,140.9,0,0.6087035683376,0.362218956815393,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222.04036,0.364,0.903,-11.607,1,0.588,206.582,144.975,1,0.570825322640821,0.403588237650101,1996,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
185.70404,0,0.68,-16.104,0,0.782,185.704,83.957,0.179,0.705876401914351,0.622208960129435,1987,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
304.71791,0.101,0.663,-7.269,1,0.693,292.49,227.161,0.645,0.64572002333601,0.543954417055839,1996,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
355.18649,0.125,0.774,-8.01,0,0.539,336.881,125.245,0.05,0.674237799590754,0.465270210085829,1980,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
249.49506,2.572,0.498,-12.005,0,0.489,236.397,206.02,0,0.447725075387554,0.351170211721904,1993,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329.50812,0.135,0.163,-9.864,1,0.419,321.817,132.611,0.638,0.628121340028829,0.418946871251118,1999,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
264.6722,0.166,0.032,-7.611,1,0.38,259.82,147.128,0.631,0.626803106327378,0.405234690787408,2007,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
304.95302,0.206,0.762,-20.496,0,0.741,286.9,86.321,0.674,0.761362238445862,0.467110648584549,1992,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
146.99057,0.156,0.338,-5.677,1,0.444,140.283,152.633,0,0.506734504683713,0.397249735019403,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134.922,0,0.278,-13.12,0,0.186,129.416,80.473,0.579,0.906619151710548,0.563403565869497,2006,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
168.85506,0.254,0.333,-9.515,1,0.609,168.855,197.213,0,0.699262055776305,0.475941289598005,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177.44934,2.061,0.126,-19.597,1,0.349,168.211,172.223,0.776,0.543290242865929,0.351998337909616,2000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
222.37995,0,0.407,-9.631,1,0.313,212.689,187.427,0.496,0.866520319810241,0.766545450757296,1975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
106.81424,0.357,0.582,-16.079,1,0.617,99.66,136.975,0,0.510010870825807,0.378442736544617,2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
238.23628,0.334,0.406,-6.491,1,0.502,234.806,97.98,0.766,0.71266216336714,0.430697046289081,2004,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
279.06567,1.054,0.546,-27.016,1,0.462,263.767,99.556,0.814,0.54559902002903,0.343680040889725,1993,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
359.8624,0,0.297,-10.004,0,0.395,341.554,124.073,0.798,0.515034941325486,0.412155304307897,2008,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
172.38159,2.409,0.864,-12.409,1,0.73,172.382,127.275,0,0.817635146361258,0.564005985820777,1972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
218.33098,2.067,0.061,-12.81,1,0.504,210.971,114.589,0,0.66267020648759,0.378969800501659,1992,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
163.26485,0.154,0.258,-12.778,1,0.325,156.868,114.135,0.318,0.596602384560081,0.39918628529592,1989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114.62485,0.206,0.342,-7.573,0,0.335,106.771,129.583,0.351,0.520553745711616,0.355974358946578,1995,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
210.28526,0,0.553,-10.223,1,0.424,210.285,128.262,0,0.707199763837936,0.513463289702156,1986,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
268.7473,0.473,0.578,-13.505,1,0.604,259.576,96.243,0.876,0.58280319128812,0.448669073940319,1997,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
246.85669,0,0.531,-4.544,1,0.604,237.215,145.711,0.594,0.827853769866679,0.517328583566032,2003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
335.46404,0.16,1,-14.064,1,0.909,328.893,70.09,0.442,0.605424289924876,0.409292116931302,1990,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
183.17016,0.386,0.514,-11.553,1,0.459,174.266,185.333,0.164,0.814829656133112,0.776037656052573,1964,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
335.56853,3.135,0.522,-6.824,1,0.479,318.578,97.999,0.864,0.601395113087836,0.436730221088585,2000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
189.80526,0,0.518,-3.544,1,0.563,187.193,114.535,0.167,0.937964750397334,0.566622887558162,2008,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
197.25016,0,0.246,-12.472,0,0.469,186.903,134.237,0,0.554890899136202,0.385583660789153,1994,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
194.21995,0,0.511,-4.556,0,0.392,185.406,180.04,0.365,0.525332913660143,0.383394322194255,2005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
294.66077,0.218,0.614,-7.409,0,0.605,288.938,115.049,0.745,0.579614559691388,0.418418096509174,2003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
167.26159,0.16,0.786,-4.634,0,0.7,157.304,120.122,1,0.55319423352061,0.359807225002771,2006,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
160.83546,0.432,0.008,-13.389,1,0.321,155.15,99.463,0.24,0.53446435222876,0.368689372548052,1990,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
281.33832,0,0.802,-8.762,1,0.655,274.466,83.856,1,0.545866608601614,0.37536243435662,1989,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
274.72934,0.322,0.681,-9.727,0,0.667,263.216,164.594,0.892,0.632008012811142,0.144684660909579,1979,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
